"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"21.05.2004","7.806,50","7.849,20","7.881,70","7.770,60","115,83M","-0,14%"
"20.05.2004","7.817,20","7.828,10","7.835,10","7.765,70","82,60M","-1,05%"
"19.05.2004","7.900,00","7.821,50","7.922,60","7.784,10","169,96M","2,27%"
"18.05.2004","7.724,90","7.724,50","7.749,90","7.694,90","137,22M","0,69%"
"17.05.2004","7.671,90","7.704,30","7.717,60","7.605,70","156,41M","-1,39%"
"14.05.2004","7.779,70","7.798,90","7.831,00","7.735,50","173,74M","-1,10%"
"13.05.2004","7.866,40","7.878,50","7.886,80","7.816,40","167,33M","0,48%"
"12.05.2004","7.829,00","7.939,80","7.940,50","7.821,00","169,10M","-1,01%"
"11.05.2004","7.909,00","7.843,30","7.920,20","7.835,40","159,34M","1,20%"
"10.05.2004","7.815,10","7.925,50","7.929,20","7.797,20","231,89M","-2,64%"
"07.05.2004","8.027,00","8.121,90","8.134,10","8.000,10","193,98M","-1,14%"
"06.05.2004","8.119,30","8.233,70","8.238,70","8.116,80","184,64M","-1,41%"
"05.05.2004","8.235,80","8.113,90","8.266,00","8.108,60","168,77M","1,03%"
"04.05.2004","8.151,60","8.184,00","8.184,10","8.117,70","139,88M","-0,23%"
"03.05.2004","8.170,60","8.084,10","8.178,40","8.071,50","104,04M","0,75%"
"30.04.2004","8.109,50","8.132,50","8.134,80","8.076,40","168,18M","-0,61%"
"29.04.2004","8.159,40","8.207,20","8.224,70","8.116,40","182,77M","-0,89%"
"28.04.2004","8.232,70","8.368,60","8.368,60","8.232,70","145,46M","-1,51%"
"27.04.2004","8.359,00","8.362,40","8.378,30","8.317,60","102,00M","-0,05%"
"26.04.2004","8.362,90","8.359,00","8.397,90","8.329,20","109,21M","0,37%"
"23.04.2004","8.331,70","8.358,70","8.376,70","8.325,70","101,62M","0,46%"
"22.04.2004","8.293,60","8.281,70","8.321,40","8.224,00","139,09M","0,14%"
"21.04.2004","8.282,10","8.311,30","8.323,70","8.254,60","113,59M","-1,11%"
"20.04.2004","8.375,20","8.374,40","8.414,80","8.363,10","96,41M","0,42%"
"19.04.2004","8.340,40","8.354,40","8.404,10","8.306,90","82,43M","-0,57%"
"16.04.2004","8.387,90","8.317,10","8.391,00","8.315,00","136,93M","0,93%"
"15.04.2004","8.310,40","8.352,60","8.370,40","8.293,90","106,53M","-0,50%"
"14.04.2004","8.352,00","8.373,60","8.396,50","8.278,30","133,91M","-1,09%"
"13.04.2004","8.444,30","8.414,60","8.478,00","8.411,90","118,50M","0,65%"
"08.04.2004","8.390,10","8.315,00","8.421,20","8.307,80","110,71M","1,15%"
"07.04.2004","8.294,80","8.292,10","8.306,50","8.262,30","98,46M","0,16%"
"06.04.2004","8.281,80","8.293,70","8.320,30","8.251,50","130,02M","-0,05%"
"05.04.2004","8.285,90","8.251,40","8.311,70","8.240,40","112,49M","0,20%"
"02.04.2004","8.269,70","8.102,10","8.273,40","8.076,70","169,47M","2,12%"
"01.04.2004","8.097,90","8.039,90","8.098,00","8.016,00","117,63M","1,00%"
"31.03.2004","8.018,10","8.015,20","8.066,30","7.990,40","117,80M","0,17%"
"30.03.2004","8.004,20","8.036,40","8.037,70","7.961,70","93,18M","-0,21%"
"29.03.2004","8.021,10","7.970,40","8.031,00","7.889,50","94,31M","0,86%"
"26.03.2004","7.952,80","7.973,20","7.974,60","7.918,20","108,08M","0,48%"
"25.03.2004","7.914,80","7.802,80","7.914,80","7.799,70","157,16M","2,09%"
"24.03.2004","7.752,90","7.777,20","7.827,50","7.710,40","164,00M","-0,20%"
"23.03.2004","7.768,30","7.715,10","7.839,10","7.707,60","138,11M","0,52%"
"22.03.2004","7.727,80","7.813,90","7.818,30","7.671,50","140,93M","-1,92%"
"19.03.2004","7.879,10","7.863,60","7.910,50","7.791,80","205,44M","0,75%"
"18.03.2004","7.820,40","7.974,50","7.974,50","7.795,20","160,62M","-1,61%"
"17.03.2004","7.948,10","7.876,10","7.966,10","7.845,30","202,68M","1,76%"
"16.03.2004","7.810,70","7.672,80","7.857,10","7.659,30","266,07M","1,45%"
"15.03.2004","7.699,10","7.845,80","7.904,30","7.681,40","305,98M","-4,15%"
"12.03.2004","8.032,60","7.944,80","8.062,10","7.881,80","198,92M","-0,98%"
"11.03.2004","8.112,40","8.200,40","8.204,80","8.034,90","196,94M","-2,18%"
"10.03.2004","8.292,90","8.255,60","8.315,20","8.237,10","124,62M","0,07%"
"09.03.2004","8.286,70","8.322,40","8.334,20","8.259,40","101,75M","-0,99%"
"08.03.2004","8.369,70","8.355,40","8.376,00","8.344,00","83,67M","0,28%"
"05.03.2004","8.346,10","8.340,70","8.365,90","8.278,20","125,36M","0,10%"
"04.03.2004","8.337,90","8.299,50","8.347,00","8.275,70","113,91M","0,69%"
"03.03.2004","8.280,40","8.325,20","8.337,00","8.261,10","133,73M","-0,88%"
"02.03.2004","8.354,00","8.340,60","8.363,40","8.316,10","108,64M","0,65%"
"01.03.2004","8.300,40","8.277,10","8.307,00","8.256,40","120,98M","0,62%"
"27.02.2004","8.249,40","8.194,50","8.279,00","8.189,20","144,34M","1,09%"
"26.02.2004","8.160,20","8.214,50","8.218,30","8.113,90","111,71M","-0,16%"
"25.02.2004","8.173,60","8.155,70","8.202,50","8.122,60","123,10M","0,17%"
"24.02.2004","8.159,60","8.233,00","8.234,60","8.106,70","143,96M","-1,04%"
"23.02.2004","8.245,20","8.246,60","8.298,30","8.234,90","88,61M","0,09%"
"20.02.2004","8.237,80","8.307,00","8.310,20","8.213,30","134,86M","-1,23%"
"19.02.2004","8.340,60","8.285,60","8.350,90","8.265,00","135,11M","0,70%"
"18.02.2004","8.283,00","8.285,30","8.285,30","8.249,00","128,35M","0,29%"
"17.02.2004","8.258,90","8.233,00","8.266,30","8.227,30","130,09M","0,39%"
"16.02.2004","8.226,50","8.187,00","8.226,50","8.176,80","67,97M","0,33%"
"13.02.2004","8.199,60","8.221,00","8.259,50","8.173,70","145,10M","-0,52%"
"12.02.2004","8.242,30","8.222,80","8.242,30","8.180,60","155,81M","0,55%"
"11.02.2004","8.197,20","8.155,80","8.197,20","8.118,70","133,87M","0,31%"
"10.02.2004","8.171,90","8.137,10","8.185,60","8.109,90","154,53M","0,45%"
"09.02.2004","8.135,20","8.059,10","8.135,20","8.051,30","148,41M","1,37%"
"06.02.2004","8.024,90","7.980,00","8.028,80","7.952,50","149,59M","0,95%"
"05.02.2004","7.949,10","7.880,80","7.990,20","7.869,60","158,30M","0,76%"
"04.02.2004","7.888,80","7.934,30","7.936,40","7.874,30","171,40M","-0,90%"
"03.02.2004","7.960,30","7.964,00","7.968,80","7.919,70","133,12M","0,02%"
"02.02.2004","7.958,60","7.937,20","7.973,00","7.919,10","132,32M","0,36%"
"30.01.2004","7.929,90","8.036,70","8.036,70","7.910,50","176,81M","-1,04%"
"29.01.2004","8.013,10","8.050,80","8.088,60","7.984,90","145,44M","-1,27%"
"28.01.2004","8.116,40","8.027,30","8.116,70","8.020,20","154,92M","0,69%"
"27.01.2004","8.061,10","8.085,80","8.134,80","8.061,10","134,83M","0,37%"
"26.01.2004","8.031,40","8.128,00","8.128,00","8.011,70","129,24M","-1,02%"
"23.01.2004","8.114,50","8.111,20","8.132,80","8.081,10","115,52M","0,16%"
"22.01.2004","8.101,30","8.102,90","8.109,90","8.058,70","148,30M","0,61%"
"21.01.2004","8.051,90","7.981,90","8.051,90","7.975,50","138,37M","0,80%"
"20.01.2004","7.987,90","8.022,90","8.040,80","7.970,80","158,72M","-0,35%"
"19.01.2004","8.016,30","8.000,60","8.041,10","7.992,30","93,83M","0,46%"
"16.01.2004","7.979,30","7.981,20","8.004,70","7.941,70","140,96M","0,28%"
"15.01.2004","7.957,30","7.975,60","7.975,60","7.913,00","148,02M","-0,26%"
"14.01.2004","7.978,10","7.923,90","7.988,90","7.914,00","138,27M","0,40%"
"13.01.2004","7.946,10","7.958,00","8.011,50","7.937,40","132,93M","0,14%"
"12.01.2004","7.934,60","7.875,10","7.934,60","7.850,10","134,56M","0,13%"
"09.01.2004","7.924,60","8.002,00","8.002,00","7.873,30","176,94M","-0,24%"
"08.01.2004","7.943,40","7.942,70","7.991,80","7.922,80","192,96M","0,38%"
"07.01.2004","7.913,70","7.988,00","7.988,00","7.894,90","237,40M","0,03%"
"05.01.2004","7.911,40","7.874,20","7.920,50","7.837,00","114,85M","0,41%"
"02.01.2004","7.879,20","7.746,10","7.879,20","7.743,60","94,51M","1,84%"
"30.12.2003","7.737,20","7.801,60","7.818,00","7.731,00","140,55M","-0,30%"
"29.12.2003","7.760,40","7.692,90","7.762,40","7.690,00","102,19M","0,83%"
"23.12.2003","7.696,50","7.638,50","7.696,50","7.629,60","97,13M","1,02%"
"22.12.2003","7.619,10","7.579,90","7.651,10","7.573,60","111,52M","0,02%"
"19.12.2003","7.617,60","7.583,20","7.620,30","7.565,60","211,56M","0,42%"
"18.12.2003","7.585,50","7.503,00","7.585,50","7.491,20","152,10M","1,06%"
"17.12.2003","7.506,30","7.485,80","7.509,90","7.469,50","142,70M","0,26%"
"16.12.2003","7.487,00","7.433,90","7.492,00","7.425,90","123,20M","0,20%"
"15.12.2003","7.471,80","7.511,20","7.532,50","7.462,50","154,02M","0,50%"
"12.12.2003","7.434,40","7.454,10","7.477,80","7.404,50","122,29M","0,03%"
"11.12.2003","7.432,20","7.379,50","7.432,20","7.363,00","122,57M","1,00%"
"10.12.2003","7.358,80","7.373,10","7.375,20","7.298,30","132,17M","-0,44%"
"09.12.2003","7.391,00","7.363,90","7.413,60","7.332,90","175,50M","0,58%"
"05.12.2003","7.348,10","7.355,20","7.367,40","7.316,70","82,19M","-0,26%"
"04.12.2003","7.367,10","7.360,30","7.376,00","7.318,60","107,63M","-0,23%"
"03.12.2003","7.384,30","7.327,40","7.386,60","7.314,60","110,90M","0,48%"
"02.12.2003","7.348,70","7.366,60","7.369,30","7.310,70","117,28M","-0,32%"
"01.12.2003","7.372,30","7.284,60","7.373,50","7.280,90","138,14M","1,65%"
"28.11.2003","7.252,50","7.244,60","7.272,50","7.186,20","104,21M","0,04%"
"27.11.2003","7.249,90","7.245,10","7.262,60","7.232,60","61,16M","0,31%"
"26.11.2003","7.227,40","7.231,30","7.288,20","7.226,10","124,24M","-0,34%"
"25.11.2003","7.251,90","7.259,90","7.272,30","7.218,00","122,66M","0,11%"
"24.11.2003","7.243,80","7.163,20","7.245,90","7.143,50","116,02M","1,38%"
"21.11.2003","7.145,00","7.096,40","7.151,80","7.082,70","117,50M","0,47%"
"20.11.2003","7.111,60","7.161,30","7.161,30","7.028,20","144,22M","-0,28%"
"19.11.2003","7.131,50","7.065,90","7.139,90","7.038,00","140,68M","0,06%"
"18.11.2003","7.127,30","7.185,20","7.185,20","7.088,70","121,62M","-0,09%"
"17.11.2003","7.134,00","7.226,00","7.226,80","7.123,20","113,79M","-2,19%"
"14.11.2003","7.293,80","7.259,00","7.311,00","7.251,30","116,99M","0,48%"
"13.11.2003","7.258,80","7.284,10","7.318,90","7.235,30","140,18M","0,17%"
"12.11.2003","7.246,70","7.194,40","7.246,70","7.176,60","96,63M","0,77%"
"11.11.2003","7.191,40","7.198,80","7.199,00","7.163,70","88,20M","-0,44%"
"10.11.2003","7.222,90","7.239,00","7.276,10","7.211,40","94,23M","-0,62%"
"07.11.2003","7.267,80","7.247,90","7.302,30","7.246,20","119,32M","0,55%"
"06.11.2003","7.228,10","7.193,20","7.254,50","7.153,90","145,29M","0,44%"
"05.11.2003","7.196,10","7.182,90","7.210,90","7.148,80","114,05M","-0,05%"
"04.11.2003","7.199,70","7.204,70","7.239,40","7.181,10","157,50M","-0,22%"
"03.11.2003","7.215,30","7.138,20","7.216,10","7.137,10","142,51M","1,20%"
"31.10.2003","7.129,50","7.079,80","7.143,20","7.072,20","156,39M","0,15%"
"30.10.2003","7.119,10","7.017,70","7.152,80","7.009,90","175,36M","1,26%"
"29.10.2003","7.030,40","7.064,20","7.070,20","7.010,40","80,03M","0,09%"
"28.10.2003","7.023,80","6.961,60","7.028,90","6.957,90","117,93M","1,05%"
"27.10.2003","6.951,00","6.907,00","6.966,20","6.898,40","86,66M","1,19%"
"24.10.2003","6.869,00","6.876,70","6.895,50","6.827,80","80,94M","-0,16%"
"23.10.2003","6.879,90","6.860,20","6.893,40","6.812,80","118,95M","-0,50%"
"22.10.2003","6.914,60","7.003,80","7.028,60","6.914,60","107,10M","-1,32%"
"21.10.2003","7.007,40","7.017,30","7.039,50","6.977,20","98,84M","0,32%"
"20.10.2003","6.984,80","6.971,90","7.014,90","6.960,80","96,73M","-0,13%"
"17.10.2003","6.993,60","7.053,70","7.067,30","6.973,70","104,98M","-0,58%"
"16.10.2003","7.034,30","7.027,20","7.086,20","7.014,40","107,67M","-0,13%"
"15.10.2003","7.043,50","7.053,70","7.106,80","7.034,10","123,36M","0,04%"
"14.10.2003","7.040,70","7.078,30","7.082,70","7.017,60","88,06M","-0,32%"
"13.10.2003","7.063,10","6.997,00","7.065,20","6.993,50","81,51M","1,27%"
"10.10.2003","6.974,70","7.013,20","7.041,30","6.951,00","133,12M","-0,63%"
"09.10.2003","7.019,10","6.940,00","7.019,10","6.894,30","122,40M","1,37%"
"08.10.2003","6.924,30","6.867,70","6.957,40","6.854,30","121,62M","0,44%"
"07.10.2003","6.894,10","6.908,70","6.908,70","6.839,50","100,39M","0,00%"
"06.10.2003","6.894,20","6.911,00","6.918,60","6.868,70","110,38M","-0,41%"
"03.10.2003","6.922,30","6.768,80","6.922,30","6.767,20","144,87M","2,36%"
"02.10.2003","6.762,40","6.828,10","6.840,70","6.733,60","143,70M","0,17%"
"01.10.2003","6.751,00","6.722,30","6.751,00","6.701,70","137,48M","0,71%"
"30.09.2003","6.703,60","6.798,80","6.798,80","6.664,70","171,84M","-1,01%"
"29.09.2003","6.772,00","6.812,10","6.836,30","6.738,50","103,69M","-0,55%"
"26.09.2003","6.809,40","6.870,50","6.891,10","6.790,50","151,58M","-1,25%"
"25.09.2003","6.895,70","6.850,20","6.895,70","6.826,80","151,94M","-0,19%"
"24.09.2003","6.909,00","6.989,00","6.996,60","6.892,40","146,81M","-0,63%"
"23.09.2003","6.953,10","6.985,90","6.986,00","6.876,50","151,33M","0,00%"
"22.09.2003","6.953,30","7.068,00","7.069,20","6.935,40","138,16M","-2,10%"
"19.09.2003","7.102,70","7.213,50","7.218,70","7.090,20","209,34M","-1,29%"
"18.09.2003","7.195,70","7.144,90","7.195,70","7.130,80","142,98M","0,69%"
"17.09.2003","7.146,70","7.167,40","7.183,00","7.139,00","115,76M","0,21%"
"16.09.2003","7.132,00","7.071,60","7.132,20","7.046,80","92,60M","1,05%"
"15.09.2003","7.057,60","7.055,60","7.086,90","7.031,50","92,71M","0,49%"
"12.09.2003","7.022,90","7.142,50","7.145,40","7.018,70","116,66M","-1,27%"
"11.09.2003","7.113,40","7.102,00","7.160,30","7.081,70","89,15M","-0,04%"
"10.09.2003","7.116,00","7.198,00","7.212,10","7.095,00","130,98M","-1,44%"
"09.09.2003","7.220,00","7.312,30","7.315,40","7.203,90","95,71M","-0,92%"
"08.09.2003","7.287,00","7.244,00","7.300,20","7.234,10","87,93M","0,78%"
"05.09.2003","7.230,60","7.263,50","7.286,00","7.203,80","91,39M","-0,48%"
"04.09.2003","7.265,70","7.273,80","7.298,00","7.248,90","99,46M","-0,36%"
"03.09.2003","7.291,70","7.226,60","7.312,20","7.226,60","148,28M","1,22%"
"02.09.2003","7.203,90","7.197,10","7.220,90","7.162,80","83,82M","0,13%"
"01.09.2003","7.194,40","7.156,40","7.202,40","7.145,80","67,28M","1,17%"
"29.08.2003","7.111,30","7.199,80","7.213,10","7.104,00","115,86M","-0,89%"
"28.08.2003","7.175,10","7.143,20","7.207,10","7.138,20","80,63M","0,45%"
"27.08.2003","7.143,30","7.170,80","7.173,50","7.107,60","70,15M","0,19%"
"26.08.2003","7.130,00","7.178,00","7.214,70","7.111,20","66,61M","-0,51%"
"25.08.2003","7.166,40","7.190,00","7.190,30","7.148,90","49,65M","-0,55%"
"22.08.2003","7.205,90","7.204,60","7.258,90","7.185,00","69,98M","-0,12%"
"21.08.2003","7.214,90","7.190,70","7.238,80","7.189,80","92,96M","0,49%"
"20.08.2003","7.179,80","7.179,40","7.195,30","7.146,70","73,89M","-0,18%"
"19.08.2003","7.192,40","7.192,90","7.221,50","7.159,40","92,57M","0,30%"
"18.08.2003","7.170,70","7.140,10","7.185,00","7.127,50","107,03M","0,85%"
"14.08.2003","7.110,30","7.019,70","7.110,30","7.011,30","107,27M","1,60%"
"13.08.2003","6.998,20","7.047,00","7.062,90","6.969,20","77,29M","-0,24%"
"12.08.2003","7.015,30","6.975,50","7.019,70","6.958,50","66,15M","0,72%"
"11.08.2003","6.965,40","6.944,40","6.977,40","6.930,20","61,29M","0,50%"
"08.08.2003","6.930,80","6.941,20","6.978,80","6.896,40","80,33M","0,44%"
"07.08.2003","6.900,30","6.950,80","6.950,80","6.876,80","96,91M","-0,35%"
"06.08.2003","6.924,30","6.942,00","6.957,80","6.897,40","125,05M","-0,96%"
"05.08.2003","6.991,30","6.978,10","7.018,30","6.960,60","95,04M","0,67%"
"04.08.2003","6.945,00","6.987,00","7.036,10","6.919,90","92,45M","-0,72%"
"01.08.2003","6.995,40","7.027,80","7.081,00","6.973,40","114,81M","-0,94%"
"31.07.2003","7.061,70","7.013,30","7.067,90","6.941,00","174,00M","1,11%"
"30.07.2003","6.984,30","6.925,10","7.010,10","6.917,40","115,70M","0,87%"
"29.07.2003","6.924,00","6.970,30","7.034,50","6.879,00","105,56M","-1,04%"
"28.07.2003","6.996,70","6.969,30","7.021,90","6.962,40","92,60M","1,35%"
"25.07.2003","6.903,80","6.935,80","6.969,00","6.874,60","82,50M","-1,11%"
"24.07.2003","6.981,10","6.893,00","6.989,00","6.870,80","147,14M","1,65%"
"23.07.2003","6.868,00","6.894,90","6.902,60","6.833,10","136,96M","0,08%"
"22.07.2003","6.862,40","6.842,10","6.882,50","6.811,40","92,98M","0,55%"
"21.07.2003","6.825,20","6.943,50","6.960,60","6.800,30","93,15M","-1,09%"
"18.07.2003","6.900,40","6.934,70","6.965,40","6.887,90","128,84M","-0,65%"
"17.07.2003","6.945,30","6.931,60","6.964,80","6.889,10","116,74M","0,18%"
"16.07.2003","6.932,80","7.022,70","7.053,80","6.917,00","134,07M","-0,96%"
"15.07.2003","7.000,00","7.020,00","7.051,60","6.971,70","135,42M","-0,65%"
"14.07.2003","7.046,00","6.993,10","7.062,80","6.953,40","109,12M","1,11%"
"11.07.2003","6.968,60","6.816,00","6.968,60","6.813,90","99,61M","1,90%"
"10.07.2003","6.838,50","6.900,70","6.910,20","6.835,30","116,00M","-1,12%"
"09.07.2003","6.915,70","6.967,20","6.989,30","6.890,80","125,13M","-0,72%"
"08.07.2003","6.965,70","6.948,50","7.006,30","6.919,90","134,23M","0,30%"
"07.07.2003","6.944,60","6.830,20","6.964,50","6.830,20","140,07M","2,12%"
"04.07.2003","6.800,40","6.776,20","6.830,10","6.771,20","74,67M","0,08%"
"03.07.2003","6.795,30","6.848,80","6.872,00","6.735,70","140,43M","-0,52%"
"02.07.2003","6.830,90","6.826,50","6.866,70","6.809,50","143,10M","1,36%"
"01.07.2003","6.739,10","6.877,50","6.883,30","6.735,30","165,29M","-1,79%"
"30.06.2003","6.862,00","6.953,00","6.993,60","6.844,80","178,34M","-1,55%"
"27.06.2003","6.970,10","6.986,60","6.999,70","6.918,60","102,25M","0,37%"
"26.06.2003","6.944,60","6.885,50","6.972,70","6.877,30","103,18M","0,05%"
"25.06.2003","6.941,30","6.908,40","6.953,30","6.869,10","154,32M","1,02%"
"24.06.2003","6.871,40","6.925,90","6.953,60","6.853,30","127,18M","-0,70%"
"23.06.2003","6.919,70","6.963,20","7.019,40","6.906,90","117,80M","-2,29%"
"20.06.2003","7.081,60","6.902,00","7.081,60","6.883,20","210,45M","2,50%"
"19.06.2003","6.908,60","7.008,70","7.019,80","6.900,40","153,68M","-1,53%"
"18.06.2003","7.015,80","6.979,80","7.030,40","6.958,60","139,53M","0,55%"
"17.06.2003","6.977,10","7.011,10","7.032,30","6.940,40","171,16M","0,23%"
"16.06.2003","6.960,90","6.812,90","6.960,90","6.787,90","129,60M","1,51%"
"13.06.2003","6.857,20","6.855,70","6.936,40","6.813,80","144,51M","0,12%"
"12.06.2003","6.849,10","6.801,00","6.858,90","6.795,60","149,87M","0,85%"
"11.06.2003","6.791,20","6.721,30","6.791,20","6.676,90","144,46M","1,41%"
"10.06.2003","6.696,80","6.642,80","6.726,70","6.635,10","110,05M","0,40%"
"09.06.2003","6.670,10","6.672,30","6.703,70","6.635,50","74,40M","-0,71%"
"06.06.2003","6.717,70","6.622,30","6.728,70","6.622,20","144,42M","1,92%"
"05.06.2003","6.591,10","6.658,40","6.679,40","6.563,50","136,63M","-0,70%"
"04.06.2003","6.637,70","6.593,60","6.658,00","6.561,60","144,08M","1,14%"
"03.06.2003","6.562,90","6.526,40","6.562,90","6.491,70","126,32M","-0,49%"
"02.06.2003","6.595,40","6.551,50","6.618,70","6.542,40","135,25M","1,34%"
"30.05.2003","6.508,50","6.470,20","6.558,50","6.438,70","153,96M","0,39%"
"29.05.2003","6.483,00","6.442,60","6.532,60","6.439,30","108,31M","0,16%"
"28.05.2003","6.472,90","6.413,30","6.476,50","6.402,60","153,36M","1,72%"
"27.05.2003","6.363,60","6.332,70","6.379,10","6.252,00","90,53M","0,40%"
"26.05.2003","6.338,20","6.367,60","6.405,70","6.331,30","50,58M","-0,13%"
"23.05.2003","6.346,20","6.346,70","6.377,10","6.287,00","96,73M","0,45%"
"22.05.2003","6.317,90","6.252,90","6.317,90","6.214,30","108,96M","1,92%"
"21.05.2003","6.198,90","6.302,50","6.308,60","6.177,80","137,23M","-1,58%"
"20.05.2003","6.298,10","6.296,60","6.344,50","6.234,50","115,94M","0,29%"
"19.05.2003","6.279,60","6.421,90","6.429,60","6.269,10","111,59M","-3,12%"
"16.05.2003","6.481,50","6.419,80","6.488,30","6.394,40","107,24M","1,06%"
"15.05.2003","6.413,80","6.368,30","6.431,80","6.340,10","92,30M","0,79%"
"14.05.2003","6.363,40","6.353,90","6.445,00","6.346,80","135,41M","-0,20%"
"13.05.2003","6.376,00","6.415,40","6.441,40","6.331,30","122,68M","-0,30%"
"12.05.2003","6.395,00","6.428,80","6.430,80","6.315,10","107,43M","0,11%"
"09.05.2003","6.387,80","6.336,30","6.390,00","6.259,90","125,43M","1,39%"
"08.05.2003","6.300,50","6.441,10","6.448,60","6.293,90","147,81M","-2,00%"
"07.05.2003","6.429,00","6.550,50","6.578,10","6.405,90","168,13M","-2,13%"
"06.05.2003","6.568,70","6.486,60","6.576,70","6.470,00","145,13M","1,19%"
"05.05.2003","6.491,30","6.503,40","6.563,70","6.474,90","93,60M","0,54%"
"02.05.2003","6.456,40","6.471,90","6.474,00","6.339,30","180,12M","-0,51%"
"30.04.2003","6.489,50","6.576,30","6.598,30","6.489,50","170,96M","-1,03%"
"29.04.2003","6.557,20","6.641,60","6.674,70","6.557,20","165,18M","-0,77%"
"28.04.2003","6.607,80","6.466,50","6.620,10","6.453,40","122,38M","1,78%"
"25.04.2003","6.492,50","6.529,40","6.567,80","6.454,60","99,00M","-0,53%"
"24.04.2003","6.526,90","6.575,40","6.642,50","6.517,60","178,81M","-0,92%"
"23.04.2003","6.587,40","6.647,00","6.667,20","6.543,80","135,23M","0,15%"
"22.04.2003","6.577,60","6.546,40","6.592,00","6.492,90","86,55M","0,05%"
"17.04.2003","6.574,40","6.458,60","6.575,40","6.441,80","76,11M","1,10%"
"16.04.2003","6.503,10","6.603,00","6.629,20","6.498,60","116,67M","-0,88%"
"15.04.2003","6.560,80","6.534,00","6.590,00","6.470,70","107,27M","1,11%"
